route_id,vehicle_id,vehicle_registration,relocation_cost_pln,service_cost_pln,penalty_cost_pln,total_assignment_cost
10076,49,SK9121H,0.0,0.0,0.0,0.0
10077,43,WXE4088S,0.0,0.0,0.0,0.0
10078,45,SZ5932T,0.0,0.0,0.0,0.0
10079,22,SK9256X,0.0,0.0,0.0,0.0
10080,18,WL6670G,0.0,0.0,0.0,0.0
10081,52,KR7820A,0.0,0.0,0.0,0.0
10082,29,WL5994Z,0.0,0.0,0.0,0.0
10083,57,WLI0906T,0.0,0.0,0.0,0.0
10084,55,SK7158R,0.0,0.0,0.0,0.0
10085,35,WP7919L,0.0,0.0,0.0,0.0
10086,46,WXE3603X,0.0,0.0,0.0,0.0
10087,58,WLI1161N,0.0,0.0,0.0,0.0
10088,51,DW5640R,0.0,0.0,0.0,0.0
10089,53,LUB7330L,0.0,0.0,0.0,0.0
10090,32,DW3686H,0.0,0.0,0.0,0.0
10091,63,GD4909L,0.0,0.0,0.0,0.0
10092,33,GD5257T,0.0,0.0,0.0,0.0
10093,59,PO3459J,0.0,0.0,0.0,0.0
10094,64,WLI8972T,0.0,0.0,0.0,0.0
10095,56,LUB7176J,0.0,0.0,0.0,0.0
10096,65,KR1288W,0.0,0.0,0.0,0.0
10097,61,DW1363O,0.0,0.0,0.0,0.0
10098,62,LB7493U,0.0,0.0,0.0,0.0
10099,72,WRA7021F,0.0,0.0,0.0,0.0
10100,37,WP7896H,0.0,0.0,0.0,0.0
10101,70,SZ8447W,0.0,0.0,0.0,0.0
10102,68,GD4630L,0.0,0.0,0.0,0.0
10103,73,WWL1407H,0.0,0.0,0.0,0.0
10104,77,KR7675I,0.0,0.0,0.0,0.0
10105,41,WXE8322J,0.0,0.0,0.0,0.0
10106,76,WXE8588B,0.0,0.0,0.0,0.0
10107,79,WRA6536I,0.0,0.0,0.0,0.0
10108,80,DW5428O,0.0,0.0,0.0,0.0
10109,81,PO1797H,0.0,0.0,0.0,0.0
10110,85,SZ0582K,0.0,0.0,0.0,0.0
10111,71,WRA0304B,0.0,0.0,0.0,0.0
10112,83,WLI2287A,0.0,0.0,0.0,0.0
10113,74,SZ8927X,0.0,0.0,0.0,0.0
10114,78,PO7221C,0.0,0.0,0.0,0.0
10115,84,WX3996C,0.0,0.0,0.0,0.0
10116,44,WP2419B,0.0,0.0,0.0,0.0
10117,47,ZS2145O,0.0,0.0,0.0,0.0
10118,69,WRA5404E,0.0,0.0,0.0,0.0
10119,75,WLI5520G,0.0,0.0,0.0,0.0
10120,93,SK7948M,0.0,0.0,0.0,0.0
10121,94,KR0642K,0.0,0.0,0.0,0.0
10122,86,KT5039R,0.0,0.0,0.0,0.0
10123,97,WRA4184N,0.0,0.0,0.0,0.0
10124,95,PO8908A,0.0,0.0,0.0,0.0
10125,88,ND7590E,0.0,0.0,0.0,0.0
10126,87,DW7720S,0.0,0.0,0.0,0.0
10127,89,SZ5500I,0.0,0.0,0.0,0.0
10128,99,KRA8000K,0.0,0.0,0.0,0.0
10129,96,WX9995X,0.0,0.0,0.0,0.0
10130,92,KT6731O,0.0,0.0,0.0,0.0
10131,98,KRA7939H,0.0,0.0,0.0,0.0
10132,90,ND6208S,0.0,0.0,0.0,0.0
10133,103,KR4541L,0.0,0.0,0.0,0.0
10134,91,WP1265D,0.0,0.0,0.0,0.0
10135,104,KR5136U,0.0,0.0,0.0,0.0
10136,100,KRA4149H,0.0,0.0,0.0,0.0
10137,101,WLI4715T,0.0,0.0,0.0,0.0
10138,107,WRA1398H,0.0,0.0,0.0,0.0
10139,106,WXE2270U,0.0,0.0,0.0,0.0
10140,108,WXE7452Q,0.0,0.0,0.0,0.0
10141,102,GD5667Y,0.0,0.0,0.0,0.0
10142,111,WWL5505G,0.0,0.0,0.0,0.0
10143,109,ZS6774L,0.0,0.0,0.0,0.0
10144,113,SZ4034V,0.0,0.0,0.0,0.0
10145,114,WXE1047X,0.0,0.0,0.0,0.0
10146,118,KR7580B,0.0,0.0,0.0,0.0
10147,121,WX6972E,0.0,0.0,0.0,0.0
10148,105,SZ9694T,0.0,0.0,0.0,0.0
10149,116,DW7592R,0.0,0.0,0.0,0.0
10150,110,KT4836S,0.0,0.0,0.0,0.0
10151,112,WL8049L,0.0,0.0,0.0,0.0
10152,122,PO2263E,0.0,0.0,0.0,0.0
10153,120,ND4327C,0.0,0.0,0.0,0.0
10154,126,PO3276I,0.0,0.0,0.0,0.0
10155,119,LU5066O,0.0,0.0,0.0,0.0
10156,134,ND7237L,0.0,0.0,0.0,0.0
10157,115,LB4360J,0.0,0.0,0.0,0.0
10158,127,WL5059I,0.0,0.0,0.0,0.0
10159,117,WX7471C,0.0,0.0,0.0,0.0
10160,136,SZ4702H,0.0,0.0,0.0,0.0
10161,128,KRA8087A,0.0,0.0,0.0,0.0
10162,130,WX6900T,0.0,0.0,0.0,0.0
10163,137,LUB1271S,0.0,0.0,0.0,0.0
10164,125,LU8544G,0.0,0.0,0.0,0.0
10165,123,WLI5823W,0.0,0.0,0.0,0.0
10166,131,WWL8192M,0.0,0.0,0.0,0.0
10167,133,WRA8910E,0.0,0.0,0.0,0.0
10168,135,ZS2381S,0.0,0.0,0.0,0.0
10169,138,LB9835U,0.0,0.0,0.0,0.0
10170,124,KR6702W,0.0,0.0,0.0,0.0
10171,146,SK0010K,0.0,0.0,0.0,0.0
10172,129,WLI8788D,0.0,0.0,0.0,0.0
10173,151,LUB2170A,0.0,0.0,0.0,0.0
10174,139,KR3809E,0.0,0.0,0.0,0.0
10175,140,KRA7201M,0.0,0.0,0.0,0.0
10176,141,ZS5578E,0.0,0.0,0.0,0.0
10177,152,WXE2452Y,0.0,0.0,0.0,0.0
10178,147,KRA3376S,0.0,0.0,0.0,0.0
10179,157,ND8514G,0.0,0.0,0.0,0.0
10180,161,WXE7534C,0.0,0.0,0.0,0.0
10181,132,DW2688Q,0.0,0.0,0.0,0.0
10182,143,SZ2747V,0.0,0.0,0.0,0.0
10183,150,LUB6308Z,0.0,0.0,0.0,0.0
10184,144,KRA3675R,0.0,0.0,0.0,0.0
10185,142,LUB6685X,0.0,0.0,0.0,0.0
10186,153,WL8190B,0.0,0.0,0.0,0.0
10187,155,DW8701S,0.0,0.0,0.0,0.0
10188,158,KT9949G,0.0,0.0,0.0,0.0
10189,145,WLI9760G,0.0,0.0,0.0,0.0
10190,148,WXE6307C,0.0,0.0,0.0,0.0
10191,149,DW3884M,0.0,0.0,0.0,0.0
10192,162,SK8077R,0.0,0.0,0.0,0.0
10193,163,WXE7175H,0.0,0.0,0.0,0.0
10194,164,PO0829F,0.0,0.0,0.0,0.0
10195,156,WP7704W,0.0,0.0,0.0,0.0
10196,154,DW7377G,0.0,0.0,0.0,0.0
10197,166,WRA1489O,0.0,0.0,0.0,0.0
10198,170,WP7276B,1588.896,0.0,0.0,1588.896
10199,159,WX9428E,0.0,0.0,0.0,0.0
10200,180,WP9876B,1347.9579999999999,0.0,0.0,1347.9579999999999
10201,171,WP5398T,1592.531,0.0,0.0,1592.531
10202,50,LUB6041A,1621.001,0.0,0.0,1621.001
10203,27,LU2866X,1211.687,0.0,0.0,1211.687
10204,173,WP7312B,1391.399,0.0,0.0,1391.399
10205,176,WP8437B,1302.423,0.0,0.0,1302.423
10206,24,KT0849H,1674.665,0.0,0.0,1674.665
10207,160,WLI3554R,1437.98,0.0,0.0,1437.98
10208,67,WL7016A,1326.67,0.0,0.0,1326.67
10209,178,WP7123B,0.0,0.0,0.0,0.0
10210,177,WP5647B,1518.069,0.0,0.0,1518.069
10211,54,ZS8763A,1248.057,0.0,0.0,1248.057
10212,66,KR3256T,1506.5020000000002,0.0,0.0,1506.5020000000002
10213,21,ND3116J,1861.375,0.0,0.0,1861.375
10214,174,WPR312B,1587.046,0.0,0.0,1587.046
10215,175,WP4891B,1807.453,0.0,0.0,1807.453
10216,42,LUB2699F,1696.77,0.0,0.0,1696.77
10217,60,LUB0194J,1306.7959999999998,0.0,0.0,1306.7959999999998
10218,168,WRA2735R,1953.5430000000001,0.0,0.0,1953.5430000000001
10219,169,KRA9105P,1723.4859999999999,0.0,0.0,1723.4859999999999
10220,39,KRA5649X,0.0,0.0,0.0,0.0
10222,167,SZ9028B,1402.304,0.0,0.0,1402.304
10229,165,WRA1147C,1411.738,0.0,0.0,1411.738
10223,179,WP7321B,1852.625,0.0,0.0,1852.625
10224,172,LU5568Z,1523.203,0.0,0.0,1523.203
10225,29,WL5994Z,0.0,0.0,0.0,0.0
10226,23,DW8219T,1597.8110000000001,0.0,0.0,1597.8110000000001
10227,28,DW7534H,1600.136,0.0,0.0,1600.136
10228,38,ND9352Y,1466.513,0.0,0.0,1466.513
10233,82,WLI2004O,1644.9160000000002,0.0,0.0,1644.9160000000002
10231,48,WX8622X,0.0,0.0,0.0,0.0
10238,4,PO6986J,0.0,0.0,0.0,0.0
10239,1,KR5246J,0.0,0.0,0.0,0.0
10240,3,LU8321W,0.0,0.0,0.0,0.0
10241,10,WL3133P,0.0,0.0,0.0,0.0
10242,12,LB6532K,0.0,0.0,0.0,0.0
10243,5,ZS8758M,0.0,0.0,0.0,0.0
10244,25,WXE3763C,0.0,0.0,0.0,0.0
10245,8,SK5752N,0.0,0.0,0.0,0.0
10246,6,WLI0304O,0.0,0.0,0.0,0.0
10247,26,LUB4051L,0.0,0.0,0.0,0.0
10248,7,ND3121F,0.0,0.0,0.0,0.0
10249,13,KRA5061Q,0.0,0.0,0.0,0.0
10250,9,SK4319A,0.0,0.0,0.0,0.0
10251,11,LB8387D,0.0,0.0,0.0,0.0
10252,14,WXE1114V,0.0,0.0,0.0,0.0
10253,2,DW2178L,0.0,0.0,0.0,0.0
10254,30,LUB9264Z,0.0,0.0,0.0,0.0
10255,34,LU6108X,0.0,0.0,0.0,0.0
10256,16,WWL8523S,0.0,0.0,0.0,0.0
10257,15,SK2445H,0.0,0.0,0.0,0.0
10258,31,KR8592B,0.0,0.0,0.0,0.0
10259,36,LU1384P,0.0,0.0,0.0,0.0
10260,17,WLI2699B,0.0,0.0,0.0,0.0
10261,19,LUB1293D,0.0,0.0,0.0,0.0
10262,20,SK7404R,0.0,0.0,0.0,0.0
10263,40,ND1003Q,0.0,0.0,0.0,0.0
10264,49,SK9121H,0.0,0.0,0.0,0.0
10265,43,WXE4088S,0.0,0.0,0.0,0.0
10266,45,SZ5932T,0.0,0.0,0.0,0.0
10267,22,SK9256X,0.0,0.0,0.0,0.0
10268,18,WL6670G,0.0,0.0,0.0,0.0
10269,52,KR7820A,0.0,0.0,0.0,0.0
10270,29,WL5994Z,0.0,0.0,0.0,0.0
10271,57,WLI0906T,0.0,0.0,0.0,0.0
10272,55,SK7158R,0.0,0.0,0.0,0.0
10273,35,WP7919L,0.0,0.0,0.0,0.0
10274,46,WXE3603X,0.0,0.0,0.0,0.0
10275,58,WLI1161N,0.0,0.0,0.0,0.0
10276,51,DW5640R,0.0,0.0,0.0,0.0
10277,53,LUB7330L,0.0,0.0,0.0,0.0
10278,32,DW3686H,0.0,0.0,0.0,0.0
10279,63,GD4909L,0.0,0.0,0.0,0.0
10280,33,GD5257T,0.0,0.0,0.0,0.0
10281,59,PO3459J,0.0,0.0,0.0,0.0
10282,64,WLI8972T,0.0,0.0,0.0,0.0
10283,56,LUB7176J,0.0,0.0,0.0,0.0
10284,65,KR1288W,0.0,0.0,0.0,0.0
10285,61,DW1363O,0.0,0.0,0.0,0.0
10286,62,LB7493U,0.0,0.0,0.0,0.0
10287,72,WRA7021F,0.0,0.0,0.0,0.0
10288,37,WP7896H,0.0,0.0,0.0,0.0
10289,70,SZ8447W,0.0,0.0,0.0,0.0
10290,68,GD4630L,0.0,0.0,0.0,0.0
10291,73,WWL1407H,0.0,0.0,0.0,0.0
10292,77,KR7675I,0.0,0.0,0.0,0.0
10293,41,WXE8322J,0.0,0.0,0.0,0.0
10294,76,WXE8588B,0.0,0.0,0.0,0.0
10295,79,WRA6536I,0.0,0.0,0.0,0.0
10296,80,DW5428O,0.0,0.0,0.0,0.0
10297,81,PO1797H,0.0,0.0,0.0,0.0
10298,85,SZ0582K,0.0,0.0,0.0,0.0
10299,71,WRA0304B,0.0,0.0,0.0,0.0
10300,83,WLI2287A,0.0,0.0,0.0,0.0
10301,74,SZ8927X,0.0,0.0,0.0,0.0
10302,78,PO7221C,0.0,0.0,0.0,0.0
10303,84,WX3996C,0.0,0.0,0.0,0.0
10304,44,WP2419B,0.0,0.0,0.0,0.0
10305,47,ZS2145O,0.0,0.0,0.0,0.0
10306,69,WRA5404E,0.0,0.0,0.0,0.0
10307,75,WLI5520G,0.0,0.0,0.0,0.0
10308,93,SK7948M,0.0,0.0,0.0,0.0
10309,94,KR0642K,0.0,0.0,0.0,0.0
10310,86,KT5039R,0.0,0.0,0.0,0.0
10311,97,WRA4184N,0.0,0.0,0.0,0.0
10312,95,PO8908A,0.0,0.0,0.0,0.0
10313,88,ND7590E,0.0,0.0,0.0,0.0
10314,87,DW7720S,0.0,0.0,0.0,0.0
10315,89,SZ5500I,0.0,0.0,0.0,0.0
10316,99,KRA8000K,0.0,0.0,0.0,0.0
10317,96,WX9995X,0.0,0.0,0.0,0.0
10318,92,KT6731O,0.0,0.0,0.0,0.0
10319,98,KRA7939H,0.0,0.0,0.0,0.0
10320,90,ND6208S,0.0,0.0,0.0,0.0
10321,103,KR4541L,0.0,0.0,0.0,0.0
10322,91,WP1265D,0.0,0.0,0.0,0.0
10323,104,KR5136U,0.0,0.0,0.0,0.0
10324,100,KRA4149H,0.0,0.0,0.0,0.0
10325,101,WLI4715T,0.0,0.0,0.0,0.0
10326,107,WRA1398H,0.0,0.0,0.0,0.0
10327,106,WXE2270U,0.0,0.0,0.0,0.0
10328,108,WXE7452Q,0.0,0.0,0.0,0.0
10329,102,GD5667Y,0.0,0.0,0.0,0.0
10330,111,WWL5505G,0.0,0.0,0.0,0.0
10331,109,ZS6774L,0.0,0.0,0.0,0.0
10332,113,SZ4034V,0.0,0.0,0.0,0.0
10333,114,WXE1047X,0.0,0.0,0.0,0.0
10334,118,KR7580B,0.0,0.0,0.0,0.0
10335,121,WX6972E,0.0,0.0,0.0,0.0
10336,116,DW7592R,0.0,0.0,0.0,0.0
10337,105,SZ9694T,0.0,0.0,0.0,0.0
10338,110,KT4836S,0.0,0.0,0.0,0.0
10339,112,WL8049L,0.0,0.0,0.0,0.0
10340,122,PO2263E,0.0,0.0,0.0,0.0
10341,120,ND4327C,0.0,0.0,0.0,0.0
10342,126,PO3276I,0.0,0.0,0.0,0.0
10343,119,LU5066O,0.0,0.0,0.0,0.0
10344,134,ND7237L,0.0,0.0,0.0,0.0
10345,115,LB4360J,0.0,0.0,0.0,0.0
10346,127,WL5059I,0.0,0.0,0.0,0.0
10347,117,WX7471C,0.0,0.0,0.0,0.0
10348,136,SZ4702H,0.0,0.0,0.0,0.0
10349,128,KRA8087A,0.0,0.0,0.0,0.0
10350,130,WX6900T,0.0,0.0,0.0,0.0
10351,137,LUB1271S,0.0,0.0,0.0,0.0
10352,125,LU8544G,0.0,0.0,0.0,0.0
10353,123,WLI5823W,0.0,0.0,0.0,0.0
10354,131,WWL8192M,0.0,0.0,0.0,0.0
10355,133,WRA8910E,0.0,0.0,0.0,0.0
10356,135,ZS2381S,0.0,0.0,0.0,0.0
10357,138,LB9835U,0.0,0.0,0.0,0.0
10358,124,KR6702W,0.0,0.0,0.0,0.0
10359,146,SK0010K,0.0,0.0,0.0,0.0
10360,129,WLI8788D,0.0,0.0,0.0,0.0
10361,151,LUB2170A,0.0,0.0,0.0,0.0
10362,139,KR3809E,0.0,0.0,0.0,0.0
10363,140,KRA7201M,0.0,0.0,0.0,0.0
10364,141,ZS5578E,0.0,0.0,0.0,0.0
10365,152,WXE2452Y,0.0,0.0,0.0,0.0
10366,147,KRA3376S,0.0,0.0,0.0,0.0
10367,157,ND8514G,0.0,0.0,0.0,0.0
10368,161,WXE7534C,0.0,0.0,0.0,0.0
10369,132,DW2688Q,0.0,0.0,0.0,0.0
10370,143,SZ2747V,0.0,0.0,0.0,0.0
10371,150,LUB6308Z,0.0,0.0,0.0,0.0
10372,144,KRA3675R,0.0,0.0,0.0,0.0
10373,142,LUB6685X,0.0,0.0,0.0,0.0
10374,153,WL8190B,0.0,0.0,0.0,0.0
10375,155,DW8701S,0.0,0.0,0.0,0.0
10376,158,KT9949G,0.0,0.0,0.0,0.0
10377,145,WLI9760G,0.0,0.0,0.0,0.0
10378,148,WXE6307C,0.0,0.0,0.0,0.0
10379,149,DW3884M,0.0,0.0,0.0,0.0
10380,162,SK8077R,0.0,0.0,0.0,0.0
10381,163,WXE7175H,0.0,0.0,0.0,0.0
10382,164,PO0829F,0.0,0.0,0.0,0.0
10383,156,WP7704W,0.0,0.0,0.0,0.0
10384,154,DW7377G,0.0,0.0,0.0,0.0
10385,166,WRA1489O,0.0,0.0,0.0,0.0
10386,170,WP7276B,0.0,0.0,0.0,0.0
10387,159,WX9428E,0.0,0.0,0.0,0.0
10388,60,LUB0194J,1146.956,0.0,0.0,1146.956
10389,23,DW8219T,1394.481,0.0,0.0,1394.481
10390,24,KT0849H,1348.323,0.0,0.0,1348.323
10391,178,WP7123B,1330.13,0.0,0.0,1330.13
10392,167,SZ9028B,1402.304,0.0,0.0,1402.304
10393,165,WRA1147C,1464.741,0.0,0.0,1464.741
10394,175,WP4891B,1372.9050000000002,0.0,0.0,1372.9050000000002
10395,173,WP7312B,1304.693,0.0,0.0,1304.693
10396,179,WP7321B,1447.944,0.0,0.0,1447.944
10397,82,WLI2004O,1527.173,0.0,0.0,1527.173
10398,54,ZS8763A,1498.82,0.0,0.0,1498.82
10399,160,WLI3554R,0.0,0.0,0.0,0.0
10400,67,WL7016A,1520.971,0.0,0.0,1520.971
10401,6,WLI0304O,0.0,0.0,0.0,0.0
10402,1,KR5246J,0.0,0.0,0.0,0.0
10403,2,DW2178L,0.0,0.0,0.0,0.0
10404,7,ND3121F,0.0,0.0,0.0,0.0
10405,4,PO6986J,0.0,0.0,0.0,0.0
10406,13,KRA5061Q,0.0,0.0,0.0,0.0
10407,5,ZS8758M,0.0,0.0,0.0,0.0
10408,3,LU8321W,0.0,0.0,0.0,0.0
10409,8,SK5752N,0.0,0.0,0.0,0.0
10410,16,WWL8523S,0.0,0.0,0.0,0.0
10411,10,WL3133P,0.0,0.0,0.0,0.0
10412,14,WXE1114V,0.0,0.0,0.0,0.0
10413,15,SK2445H,0.0,0.0,0.0,0.0
10414,17,WLI2699B,0.0,0.0,0.0,0.0
10415,18,WL6670G,0.0,0.0,0.0,0.0
10416,12,LB6532K,0.0,0.0,0.0,0.0
10417,19,LUB1293D,0.0,0.0,0.0,0.0
10418,20,SK7404R,0.0,0.0,0.0,0.0
10419,9,SK4319A,0.0,0.0,0.0,0.0
10420,11,LB8387D,0.0,0.0,0.0,0.0
10421,66,KR3256T,1314.983,0.0,0.0,1314.983
10422,25,WXE3763C,1513.562,0.0,0.0,1513.562
10423,160,WLI3554R,1472.8449999999998,0.0,0.0,1472.8449999999998
10424,165,WRA1147C,0.0,0.0,0.0,0.0
10425,23,DW8219T,1370.531,0.0,0.0,1370.531
10426,26,LUB4051L,1590.372,0.0,0.0,1590.372
10427,30,LUB9264Z,1289.8400000000001,0.0,0.0,1289.8400000000001
10428,22,SK9256X,0.0,0.0,0.0,0.0
10429,35,WP7919L,0.0,0.0,0.0,0.0
10430,31,KR8592B,1503.1660000000002,0.0,0.0,1503.1660000000002
10431,6,WLI0304O,0.0,0.0,0.0,0.0
10432,1,KR5246J,0.0,0.0,0.0,0.0
10433,2,DW2178L,0.0,0.0,0.0,0.0
10434,7,ND3121F,0.0,0.0,0.0,0.0
10435,4,PO6986J,0.0,0.0,0.0,0.0
10436,13,KRA5061Q,0.0,0.0,0.0,0.0
10437,5,ZS8758M,0.0,0.0,0.0,0.0
10438,3,LU8321W,0.0,0.0,0.0,0.0
10439,8,SK5752N,0.0,0.0,0.0,0.0
10440,16,WWL8523S,0.0,0.0,0.0,0.0
10441,10,WL3133P,0.0,0.0,0.0,0.0
10442,14,WXE1114V,0.0,0.0,0.0,0.0
10443,15,SK2445H,0.0,0.0,0.0,0.0
10444,17,WLI2699B,0.0,0.0,0.0,0.0
10445,18,WL6670G,0.0,0.0,0.0,0.0
10446,12,LB6532K,0.0,0.0,0.0,0.0
10447,19,LUB1293D,0.0,0.0,0.0,0.0
10448,20,SK7404R,0.0,0.0,0.0,0.0
10449,9,SK4319A,0.0,0.0,0.0,0.0
10450,11,LB8387D,0.0,0.0,0.0,0.0
10451,26,LUB4051L,1329.451,0.0,0.0,1329.451
10452,31,KR8592B,1330.2440000000001,0.0,0.0,1330.2440000000001
10453,50,LUB6041A,1484.212,0.0,0.0,1484.212
10454,35,WP7919L,1312.762,0.0,0.0,1312.762
10455,49,SK9121H,1547.977,0.0,0.0,1547.977
10456,34,LU6108X,0.0,0.0,0.0,0.0
10457,176,WP8437B,1274.557,0.0,0.0,1274.557
10458,82,WLI2004O,1372.4959999999999,0.0,0.0,1372.4959999999999
10459,4,PO6986J,0.0,0.0,0.0,0.0
10460,1,KR5246J,0.0,0.0,0.0,0.0
10461,3,LU8321W,0.0,0.0,0.0,0.0
10462,10,WL3133P,0.0,0.0,0.0,0.0
10463,12,LB6532K,0.0,0.0,0.0,0.0
10464,5,ZS8758M,0.0,0.0,0.0,0.0
10465,57,WLI0906T,0.0,0.0,0.0,0.0
10466,8,SK5752N,0.0,0.0,0.0,0.0
10467,6,WLI0304O,0.0,0.0,0.0,0.0
10468,59,PO3459J,0.0,0.0,0.0,0.0
10469,7,ND3121F,0.0,0.0,0.0,0.0
10470,13,KRA5061Q,0.0,0.0,0.0,0.0
10471,9,SK4319A,0.0,0.0,0.0,0.0
10472,11,LB8387D,0.0,0.0,0.0,0.0
10473,14,WXE1114V,0.0,0.0,0.0,0.0
10474,2,DW2178L,0.0,0.0,0.0,0.0
10475,64,WLI8972T,0.0,0.0,0.0,0.0
10476,36,LU1384P,0.0,0.0,0.0,0.0
10477,16,WWL8523S,0.0,0.0,0.0,0.0
10478,15,SK2445H,0.0,0.0,0.0,0.0
10479,68,GD4630L,0.0,0.0,0.0,0.0
10480,40,ND1003Q,0.0,0.0,0.0,0.0
10481,17,WLI2699B,0.0,0.0,0.0,0.0
10482,19,LUB1293D,0.0,0.0,0.0,0.0
10483,20,SK7404R,0.0,0.0,0.0,0.0
10484,43,WXE4088S,0.0,0.0,0.0,0.0
10485,71,WRA0304B,0.0,0.0,0.0,0.0
10486,45,SZ5932T,0.0,0.0,0.0,0.0
10487,52,KR7820A,0.0,0.0,0.0,0.0
10488,22,SK9256X,0.0,0.0,0.0,0.0
10489,18,WL6670G,0.0,0.0,0.0,0.0
10490,55,SK7158R,0.0,0.0,0.0,0.0
10491,29,WL5994Z,0.0,0.0,0.0,0.0
10492,74,SZ8927X,0.0,0.0,0.0,0.0
10493,58,WLI1161N,0.0,0.0,0.0,0.0
10494,46,WXE3603X,0.0,0.0,0.0,0.0
10495,51,DW5640R,0.0,0.0,0.0,0.0
10496,63,GD4909L,0.0,0.0,0.0,0.0
10497,53,LUB7330L,0.0,0.0,0.0,0.0
10498,56,LUB7176J,0.0,0.0,0.0,0.0
10499,32,DW3686H,0.0,0.0,0.0,0.0
10500,65,KR1288W,0.0,0.0,0.0,0.0
10501,33,GD5257T,0.0,0.0,0.0,0.0
10502,78,PO7221C,0.0,0.0,0.0,0.0
10503,93,SK7948M,0.0,0.0,0.0,0.0
10504,61,DW1363O,0.0,0.0,0.0,0.0
10505,70,SZ8447W,0.0,0.0,0.0,0.0
10506,62,LB7493U,0.0,0.0,0.0,0.0
10507,72,WRA7021F,0.0,0.0,0.0,0.0
10508,73,WWL1407H,0.0,0.0,0.0,0.0
10509,37,WP7896H,0.0,0.0,0.0,0.0
10510,76,WXE8588B,0.0,0.0,0.0,0.0
10511,94,KR0642K,0.0,0.0,0.0,0.0
10512,77,KR7675I,0.0,0.0,0.0,0.0
10513,79,WRA6536I,0.0,0.0,0.0,0.0
10514,41,WXE8322J,0.0,0.0,0.0,0.0
10515,85,SZ0582K,0.0,0.0,0.0,0.0
10516,80,DW5428O,0.0,0.0,0.0,0.0
10517,81,PO1797H,0.0,0.0,0.0,0.0
10518,83,WLI2287A,0.0,0.0,0.0,0.0
10519,86,KT5039R,0.0,0.0,0.0,0.0
10520,97,WRA4184N,0.0,0.0,0.0,0.0
10521,84,WX3996C,0.0,0.0,0.0,0.0
10522,99,KRA8000K,0.0,0.0,0.0,0.0
10523,101,WLI4715T,0.0,0.0,0.0,0.0
10524,88,ND7590E,0.0,0.0,0.0,0.0
10525,44,WP2419B,0.0,0.0,0.0,0.0
10526,47,ZS2145O,0.0,0.0,0.0,0.0
10527,69,WRA5404E,0.0,0.0,0.0,0.0
10528,75,WLI5520G,0.0,0.0,0.0,0.0
10529,102,GD5667Y,0.0,0.0,0.0,0.0
10530,116,DW7592R,0.0,0.0,0.0,0.0
10531,95,PO8908A,0.0,0.0,0.0,0.0
10532,120,ND4327C,0.0,0.0,0.0,0.0
10533,96,WX9995X,0.0,0.0,0.0,0.0
10534,92,KT6731O,0.0,0.0,0.0,0.0
10535,87,DW7720S,0.0,0.0,0.0,0.0
10536,89,SZ5500I,0.0,0.0,0.0,0.0
10537,126,PO3276I,0.0,0.0,0.0,0.0
10538,98,KRA7939H,0.0,0.0,0.0,0.0
10539,103,KR4541L,0.0,0.0,0.0,0.0
10540,104,KR5136U,0.0,0.0,0.0,0.0
10541,90,ND6208S,0.0,0.0,0.0,0.0
10542,108,WXE7452Q,0.0,0.0,0.0,0.0
10543,91,WP1265D,0.0,0.0,0.0,0.0
10544,106,WXE2270U,0.0,0.0,0.0,0.0
10545,100,KRA4149H,0.0,0.0,0.0,0.0
10546,127,WL5059I,0.0,0.0,0.0,0.0
10547,107,WRA1398H,0.0,0.0,0.0,0.0
10548,109,ZS6774L,0.0,0.0,0.0,0.0
10549,110,KT4836S,0.0,0.0,0.0,0.0
10550,128,KRA8087A,0.0,0.0,0.0,0.0
10551,111,WWL5505G,0.0,0.0,0.0,0.0
10552,114,WXE1047X,0.0,0.0,0.0,0.0
10553,113,SZ4034V,0.0,0.0,0.0,0.0
10554,118,KR7580B,0.0,0.0,0.0,0.0
10555,121,WX6972E,0.0,0.0,0.0,0.0
10556,122,PO2263E,0.0,0.0,0.0,0.0
10557,130,WX6900T,0.0,0.0,0.0,0.0
10558,133,WRA8910E,0.0,0.0,0.0,0.0
10559,112,WL8049L,0.0,0.0,0.0,0.0
10560,115,LB4360J,0.0,0.0,0.0,0.0
10561,134,ND7237L,0.0,0.0,0.0,0.0
10562,135,ZS2381S,0.0,0.0,0.0,0.0
10563,139,KR3809E,0.0,0.0,0.0,0.0
10564,119,LU5066O,0.0,0.0,0.0,0.0
10565,136,SZ4702H,0.0,0.0,0.0,0.0
10566,117,WX7471C,0.0,0.0,0.0,0.0
10567,143,SZ2747V,0.0,0.0,0.0,0.0
10568,123,WLI5823W,0.0,0.0,0.0,0.0
10569,137,LUB1271S,0.0,0.0,0.0,0.0
10570,144,KRA3675R,0.0,0.0,0.0,0.0
10571,158,KT9949G,0.0,0.0,0.0,0.0
10572,140,KRA7201M,0.0,0.0,0.0,0.0
10573,125,LU8544G,0.0,0.0,0.0,0.0
10574,124,KR6702W,0.0,0.0,0.0,0.0
10575,131,WWL8192M,0.0,0.0,0.0,0.0
10576,163,WXE7175H,0.0,0.0,0.0,0.0
10577,30,LUB9264Z,1289.8400000000001,0.0,0.0,1289.8400000000001
10578,138,LB9835U,0.0,0.0,0.0,0.0
10579,129,WLI8788D,0.0,0.0,0.0,0.0
10580,146,SK0010K,0.0,0.0,0.0,0.0
10581,132,DW2688Q,0.0,0.0,0.0,0.0
